MWR,01.00
53910,106.2000,35.6633,+2845.2,TK001,16,83
Record,DateTime,10,SurTem(��),SurHum(%),SurPre(hPa),Tir(��),Rain,CloudBase(km),Vint(mm),Lqint(mm),0.000(km),0.025(km),0.050(km),0.075(km),0.100(km),0.125(km),0.150(km),0.175(km),0.200(km),0.225(km),0.250(km),0.275(km),0.300(km),0.325(km),0.350(km),0.375(km),0.400(km),0.425(km),0.450(km),0.475(km),0.500(km),0.550(km),0.600(km),0.650(km),0.700(km),0.750(km),0.800(km),0.850(km),0.900(km),0.950(km),1.000(km),1.050(km),1.100(km),1.150(km),1.200(km),1.250(km),1.300(km),1.350(km),1.400(km),1.450(km),1.500(km),1.550(km),1.600(km),1.650(km),1.700(km),1.750(km),1.800(km),1.850(km),1.900(km),1.950(km),2.000(km),2.250(km),2.500(km),2.750(km),3.000(km),3.250(km),3.500(km),3.750(km),4.000(km),4.250(km),4.500(km),4.750(km),5.000(km),5.250(km),5.500(km),5.750(km),6.000(km),6.250(km),6.500(km),6.750(km),7.000(km),7.250(km),7.500(km),7.750(km),8.000(km),8.250(km),8.500(km),8.750(km),9.000(km),9.250(km),9.500(km),9.750(km),10.000(km),QCflag
1176,2026-03-03 21:14:45,14,16.60,95.00,946.70,16.10,0,0.31,53.55,6.66,0.711,0.773,0.921,0.768,1.116,0.945,1.307,1.072,1.236,1.337,1.636,1.564,1.591,1.751,1.782,1.789,2.005,2.357,2.301,2.606,2.414,2.913,2.894,3.486,3.418,3.271,3.448,3.459,3.485,3.120,3.562,3.381,3.227,3.717,3.460,3.307,3.271,3.481,3.359,0.000,3.335,3.443,3.313,3.146,3.242,0.000,3.091,3.025,0.000,3.013,0.000,0.000,0.000,0.000,0.000,2.029,1.420,0.974,0.578,0.291,0.099,0.000,0.000,0.000,0.000,0.001,0.005,0.007,0.008,0.009,0.030,0.056,0.074,0.088,0.096,0.108,0.107,0.105,0.105,0.000,0.000,0.000,0.000,0
1177,2026-03-03 21:15:00,11,16.60,95.00,946.10,16.00,0,0.38,46.66,7.29,16.600,16.533,16.484,16.482,16.409,16.377,16.350,16.338,16.277,16.234,16.169,16.131,16.118,16.067,16.052,16.021,15.956,15.935,15.926,15.837,15.851,15.741,15.657,15.604,15.446,15.351,15.244,15.135,15.057,14.908,14.814,14.703,14.561,14.493,14.315,14.224,14.118,14.032,13.825,13.587,13.324,13.166,12.895,12.638,12.464,12.227,11.987,11.747,11.512,11.284,11.055,9.937,8.758,7.611,6.472,5.099,3.748,2.330,0.999,-0.356,-1.730,-3.101,-4.529,-5.856,-7.180,-8.592,-10.165,-11.641,-13.189,-14.726,-16.226,-17.757,-19.331,-21.059,-22.799,-24.449,-26.189,-27.885,-29.595,-31.277,-32.990,-34.790,-36.598,0
1178,2026-03-03 21:15:00,12,16.60,95.00,946.10,16.00,0,0.38,46.66,7.29,13.416,13.423,13.354,13.350,13.248,13.215,13.137,13.132,13.037,12.995,12.881,12.824,12.787,12.734,12.679,12.647,12.554,12.471,12.468,12.350,12.365,12.209,12.105,12.013,11.890,11.809,11.712,11.622,11.541,11.456,11.321,11.253,11.152,11.052,10.955,10.889,10.808,10.697,10.560,10.331,10.153,9.997,9.802,9.645,9.487,9.324,9.145,8.979,8.812,8.656,8.507,7.777,7.077,6.475,5.901,5.379,4.904,4.445,4.053,3.682,3.305,2.962,2.647,2.382,2.143,1.898,1.609,1.378,1.170,0.990,0.837,0.706,0.595,0.496,0.411,0.344,0.284,0.235,0.194,0.160,0.131,0.107,0.088,0
1179,2026-03-03 21:15:00,13,16.60,95.00,946.10,16.00,0,0.38,46.66,7.29,95.000,95.429,95.222,95.208,94.899,94.842,94.438,94.465,94.129,94.069,93.608,93.406,93.216,93.113,92.798,92.738,92.411,91.918,91.947,91.573,91.606,91.049,90.735,90.338,90.268,90.179,90.015,89.921,89.716,89.870,89.319,89.389,89.357,88.929,89.109,89.066,88.984,88.536,88.517,87.881,87.768,87.272,87.016,86.997,86.501,86.284,85.902,85.617,85.263,84.967,84.714,83.105,81.538,80.317,78.824,78.630,78.421,78.183,78.037,78.102,78.192,78.203,78.451,78.718,79.002,78.754,76.255,74.110,71.960,69.629,67.283,65.076,63.265,61.878,60.384,58.993,57.627,56.313,54.920,53.632,52.422,51.645,50.987,0
1180,2026-03-03 21:15:00,14,16.60,95.00,946.10,16.00,0,0.38,46.66,7.29,0.711,0.648,0.675,0.677,0.718,0.724,0.780,0.775,0.819,0.825,0.886,0.912,0.938,0.949,0.992,0.998,1.039,1.105,1.100,1.145,1.142,1.209,1.245,1.295,1.291,1.296,1.309,1.313,1.333,1.301,1.364,1.346,1.338,1.386,1.349,1.347,1.348,1.396,1.380,1.435,1.425,1.468,1.473,1.452,1.491,1.493,1.511,1.519,1.533,1.542,1.545,1.591,1.612,1.596,1.594,1.469,1.356,1.246,1.145,1.036,0.925,0.828,0.729,0.646,0.571,0.513,0.502,0.482,0.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1181,2026-03-03 21:15:15,11,16.60,95.00,946.30,15.69,0,0.58,47.57,7.19,16.600,16.533,16.484,16.482,16.409,16.377,16.350,16.338,16.277,16.234,16.169,16.131,16.118,16.067,16.052,16.021,15.956,15.935,15.926,15.837,15.851,15.741,15.657,15.604,15.446,15.351,15.244,15.135,15.057,14.908,14.814,14.703,14.561,14.493,14.315,14.224,14.118,14.032,13.825,13.587,13.324,13.166,12.895,12.638,12.464,12.227,11.987,11.747,11.512,11.284,11.055,9.937,8.758,7.611,6.472,5.099,3.748,2.330,0.999,-0.356,-1.730,-3.101,-4.529,-5.856,-7.180,-8.592,-10.165,-11.641,-13.189,-14.726,-16.226,-17.757,-19.331,-21.059,-22.799,-24.449,-26.189,-27.885,-29.595,-31.277,-32.990,-34.790,-36.598,0
1182,2026-03-03 21:15:15,12,16.60,95.00,946.30,15.69,0,0.58,47.57,7.19,13.416,13.423,13.354,13.355,13.251,13.222,13.143,13.143,13.049,13.006,12.893,12.840,12.807,12.750,12.698,12.667,12.574,12.489,12.488,12.368,12.387,12.226,12.124,12.025,11.904,11.825,11.724,11.635,11.552,11.471,11.331,11.263,11.163,11.059,10.961,10.895,10.814,10.701,10.562,10.335,10.159,10.004,9.812,9.656,9.499,9.336,9.159,8.997,8.827,8.676,8.526,7.800,7.105,6.500,5.930,5.410,4.941,4.486,4.099,3.731,3.354,3.011,2.696,2.431,2.191,1.943,1.648,1.411,1.197,1.012,0.855,0.720,0.606,0.505,0.418,0.349,0.288,0.239,0.196,0.162,0.133,0.109,0.089,0
1183,2026-03-03 21:15:15,13,16.60,95.00,946.30,15.69,0,0.58,47.57,7.19,95.000,95.433,95.224,95.242,94.917,94.887,94.477,94.545,94.215,94.147,93.696,93.525,93.355,93.230,92.936,92.881,92.560,92.056,92.091,91.704,91.763,91.177,90.880,90.428,90.375,90.298,90.105,90.018,89.806,89.984,89.402,89.466,89.446,88.982,89.158,89.116,89.032,88.565,88.538,87.908,87.822,87.333,87.106,87.099,86.619,86.392,86.036,85.784,85.410,85.163,84.900,83.357,81.860,80.630,79.202,79.082,79.016,78.908,78.927,79.134,79.346,79.505,79.924,80.336,80.771,80.612,78.087,75.890,73.611,71.177,68.715,66.377,64.461,63.012,61.423,59.932,58.508,57.097,55.640,54.252,52.955,52.203,51.510,0
1184,2026-03-03 21:15:15,14,16.60,95.00,946.30,15.69,0,0.58,47.57,7.19,0.711,0.647,0.675,0.672,0.715,0.718,0.774,0.764,0.807,0.815,0.874,0.896,0.918,0.933,0.972,0.978,1.018,1.086,1.081,1.127,1.120,1.192,1.226,1.283,1.277,1.280,1.297,1.300,1.321,1.286,1.353,1.336,1.327,1.380,1.343,1.341,1.342,1.392,1.377,1.432,1.419,1.461,1.463,1.440,1.478,1.481,1.497,1.501,1.518,1.522,1.526,1.567,1.584,1.571,1.566,1.438,1.319,1.205,1.099,0.988,0.876,0.779,0.679,0.597,0.523,0.468,0.463,0.449,0.430,0.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1185,2026-03-03 21:15:30,11,16.60,94.70,946.30,15.59,0,0.64,51.07,7.78,16.600,16.533,16.483,16.479,16.406,16.374,16.346,16.332,16.270,16.227,16.162,16.123,16.108,16.056,16.041,16.009,15.944,15.922,15.912,15.822,15.836,15.724,15.639,15.584,15.426,15.330,15.223,15.114,15.035,14.886,14.792,14.681,14.539,14.469,14.292,14.201,14.094,14.008,13.801,13.563,13.302,13.142,12.873,12.615,12.441,12.205,11.965,11.726,11.491,11.263,11.034,9.917,8.740,7.595,6.457,5.082,3.731,2.313,0.982,-0.375,-1.750,-3.121,-4.549,-5.877,-7.202,-8.615,-10.188,-11.665,-13.214,-14.752,-16.252,-17.783,-19.358,-21.084,-22.825,-24.475,-26.214,-27.910,-29.619,-31.301,-33.014,-34.813,-36.620,0
1186,2026-03-03 21:15:30,12,16.60,94.70,946.30,15.59,0,0.64,51.07,7.78,13.374,13.394,13.285,13.325,13.133,13.146,12.980,13.039,12.907,12.834,12.654,12.625,12.584,12.481,12.429,12.386,12.247,12.078,12.084,11.891,11.951,11.666,11.562,11.310,11.208,11.165,11.019,10.935,10.843,10.846,10.608,10.576,10.514,10.296,10.249,10.214,10.140,9.980,9.870,9.619,9.510,9.352,9.208,9.105,8.944,8.784,8.663,8.535,8.341,8.248,8.097,7.457,6.858,6.271,5.792,5.371,5.017,4.643,4.341,4.027,3.681,3.358,3.058,2.795,2.548,2.280,1.938,1.661,1.405,1.181,0.994,0.833,0.696,0.575,0.473,0.388,0.318,0.260,0.211,0.171,0.138,0.113,0.093,0
1187,2026-03-03 21:15:30,13,16.60,94.70,946.30,15.59,0,0.64,51.07,7.78,94.700,95.233,94.735,95.043,94.092,94.365,93.327,93.830,93.227,92.939,92.005,92.005,91.789,91.321,91.021,90.888,90.219,89.096,89.195,88.243,88.621,87.089,86.762,85.156,85.198,85.371,84.802,84.714,84.404,85.195,83.803,84.128,84.358,82.959,83.489,83.667,83.604,82.726,82.857,81.940,82.324,81.765,81.854,82.246,81.668,81.392,81.487,81.490,80.815,81.069,80.738,79.784,79.099,77.872,77.436,78.593,80.320,81.751,83.690,85.547,87.218,88.813,90.794,92.526,94.122,94.761,92.024,89.524,86.548,83.294,80.042,76.954,74.285,71.961,69.544,66.817,64.606,62.381,59.860,57.329,55.305,54.685,53.978,0
1188,2026-03-03 21:15:30,14,16.60,94.70,946.30,15.59,0,0.64,51.07,7.78,0.754,0.676,0.744,0.700,0.831,0.791,0.935,0.864,0.945,0.982,1.108,1.105,1.134,1.195,1.235,1.251,1.338,1.489,1.475,1.596,1.546,1.743,1.777,1.987,1.962,1.928,1.990,1.988,2.019,1.899,2.066,2.010,1.964,2.131,2.042,2.009,2.003,2.100,2.057,2.136,2.057,2.101,2.056,1.979,2.022,2.022,1.982,1.952,1.994,1.939,1.945,1.901,1.823,1.792,1.697,1.470,1.235,1.041,0.850,0.683,0.541,0.424,0.311,0.226,0.160,0.126,0.168,0.195,0.219,0.237,0.248,0.250,0.241,0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1189,2026-03-03 21:15:45,11,16.60,94.50,946.50,15.40,0,0.71,49.65,7.53,16.600,16.532,16.482,16.477,16.403,16.371,16.343,16.328,16.265,16.222,16.156,16.116,16.101,16.048,16.033,16.000,15.934,15.912,15.901,15.811,15.824,15.711,15.625,15.569,15.410,15.313,15.207,15.098,15.018,14.869,14.775,14.663,14.521,14.451,14.274,14.183,14.075,13.989,13.783,13.545,13.284,13.125,12.856,12.598,12.424,12.188,11.949,11.710,11.476,11.247,11.018,9.903,8.726,7.582,6.446,5.070,3.719,2.301,0.969,-0.388,-1.764,-3.136,-4.564,-5.892,-7.218,-8.632,-10.204,-11.683,-13.232,-14.770,-16.271,-17.802,-19.377,-21.103,-22.843,-24.493,-26.232,-27.928,-29.636,-31.318,-33.031,-34.829,-36.637,0
1190,2026-03-03 21:15:45,12,16.60,94.50,946.50,15.40,0,0.71,49.65,7.53,13.345,13.353,13.259,13.280,13.128,13.121,12.992,13.023,12.908,12.847,12.697,12.656,12.618,12.534,12.482,12.443,12.324,12.192,12.194,12.032,12.074,11.843,11.739,11.556,11.449,11.393,11.273,11.193,11.108,11.077,10.889,10.844,10.769,10.609,10.542,10.496,10.422,10.289,10.169,9.933,9.794,9.640,9.475,9.350,9.193,9.034,8.887,8.746,8.564,8.447,8.299,7.627,6.994,6.406,5.889,5.409,4.993,4.574,4.229,3.886,3.525,3.193,2.888,2.626,2.384,2.126,1.803,1.543,1.304,1.096,0.922,0.774,0.648,0.538,0.443,0.367,0.301,0.248,0.202,0.165,0.135,0.110,0.090,0
1191,2026-03-03 21:15:45,13,16.60,94.50,946.50,15.40,0,0.71,49.65,7.53,94.500,94.939,94.559,94.736,94.065,94.195,93.432,93.743,93.266,93.068,92.343,92.271,92.074,91.756,91.458,91.353,90.843,89.984,90.059,89.355,89.594,88.483,88.165,87.087,87.111,87.201,86.838,86.795,86.553,87.098,86.112,86.349,86.497,85.574,85.966,86.072,86.032,85.378,85.464,84.707,84.876,84.368,84.323,84.553,84.031,83.796,83.682,83.588,83.058,83.108,82.830,81.688,80.740,79.610,78.798,79.222,79.995,80.607,81.604,82.647,83.612,84.537,85.853,87.037,88.169,88.481,85.708,83.241,80.440,77.422,74.431,71.615,69.257,67.339,65.330,63.164,61.341,59.546,57.555,55.566,53.938,53.245,52.534,0
1192,2026-03-03 21:15:45,14,16.60,94.50,946.50,15.40,0,0.71,49.65,7.53,0.783,0.717,0.769,0.743,0.834,0.815,0.920,0.876,0.939,0.964,1.061,1.068,1.094,1.135,1.175,1.187,1.252,1.367,1.356,1.444,1.413,1.553,1.588,1.726,1.707,1.685,1.722,1.716,1.739,1.653,1.769,1.727,1.694,1.802,1.734,1.711,1.705,1.775,1.743,1.806,1.758,1.799,1.774,1.720,1.759,1.759,1.745,1.729,1.759,1.728,1.732,1.721,1.678,1.650,1.593,1.426,1.255,1.105,0.957,0.819,0.693,0.586,0.477,0.392,0.321,0.277,0.301,0.311,0.317,0.320,0.317,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1193,2026-03-03 21:16:00,11,16.60,94.40,947.20,8.09,0,2.64,46.46,7.33,16.600,16.532,16.481,16.476,16.402,16.370,16.341,16.326,16.263,16.220,16.154,16.113,16.098,16.045,16.030,15.997,15.930,15.909,15.897,15.806,15.819,15.706,15.619,15.563,15.404,15.307,15.200,15.092,15.012,14.863,14.769,14.656,14.515,14.444,14.267,14.176,14.068,13.982,13.776,13.539,13.278,13.118,12.849,12.591,12.417,12.182,11.942,11.704,11.470,11.241,11.012,9.897,8.721,7.577,6.441,5.066,3.714,2.296,0.964,-0.393,-1.770,-3.141,-4.570,-5.898,-7.224,-8.638,-10.211,-11.690,-13.239,-14.777,-16.279,-17.809,-19.385,-21.111,-22.851,-24.501,-26.240,-27.936,-29.643,-31.325,-33.038,-34.836,-36.643,0
1194,2026-03-03 21:16:00,12,16.60,94.40,947.20,8.09,0,2.64,46.46,7.33,13.331,13.306,13.244,13.229,13.145,13.103,13.042,13.022,12.935,12.895,12.798,12.738,12.702,12.652,12.601,12.566,12.483,12.416,12.407,12.303,12.308,12.172,12.066,11.993,11.863,11.774,11.684,11.594,11.510,11.411,11.295,11.214,11.110,11.026,10.917,10.844,10.760,10.657,10.519,10.304,10.122,9.973,9.780,9.615,9.467,9.308,9.124,8.961,8.802,8.643,8.498,7.775,7.079,6.481,5.903,5.377,4.895,4.432,4.033,3.655,3.276,2.932,2.615,2.350,2.112,1.869,1.590,1.364,1.162,0.986,0.836,0.707,0.597,0.498,0.413,0.345,0.286,0.236,0.195,0.161,0.132,0.108,0.088,0
1195,2026-03-03 21:16:00,13,16.60,94.40,947.20,8.09,0,2.64,46.46,7.33,94.400,94.609,94.454,94.377,94.194,94.076,93.798,93.743,93.469,93.426,93.091,92.878,92.709,92.634,92.348,92.273,92.033,91.664,91.662,91.391,91.352,90.968,90.648,90.413,90.298,90.152,90.037,89.936,89.727,89.763,89.362,89.333,89.271,88.978,89.061,88.961,88.859,88.475,88.436,87.907,87.752,87.321,87.067,86.984,86.571,86.375,85.946,85.679,85.397,85.069,84.855,83.302,81.750,80.565,79.002,78.769,78.448,78.140,77.843,77.762,77.746,77.653,77.764,77.931,78.149,77.853,75.649,73.675,71.745,69.673,67.538,65.509,63.802,62.456,60.940,59.577,58.227,56.860,55.503,54.198,52.897,52.000,51.136,0
1196,2026-03-03 21:16:00,14,16.60,94.40,947.20,8.09,0,2.64,46.46,7.33,0.797,0.764,0.784,0.794,0.816,0.831,0.869,0.876,0.911,0.914,0.957,0.984,1.007,1.014,1.052,1.060,1.089,1.138,1.137,1.168,1.174,1.218,1.254,1.281,1.284,1.296,1.303,1.307,1.328,1.311,1.355,1.349,1.345,1.376,1.351,1.356,1.359,1.399,1.386,1.428,1.423,1.458,1.463,1.449,1.479,1.478,1.502,1.508,1.515,1.527,1.527,1.568,1.590,1.572,1.578,1.457,1.351,1.245,1.153,1.049,0.941,0.846,0.750,0.667,0.592,0.533,0.513,0.488,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1197,2026-03-03 21:16:15,11,16.60,94.20,947.30,26.89,0,0.30,46.71,7.25,16.600,16.532,16.481,16.475,16.402,16.370,16.340,16.324,16.261,16.218,16.151,16.110,16.094,16.041,16.026,15.993,15.926,15.904,15.891,15.801,15.813,15.699,15.613,15.555,15.396,15.299,15.192,15.084,15.003,14.855,14.760,14.648,14.506,14.435,14.258,14.168,14.059,13.973,13.768,13.530,13.270,13.109,12.841,12.583,12.409,12.174,11.934,11.696,11.462,11.233,11.005,9.889,8.714,7.571,6.436,5.059,3.707,2.289,0.957,-0.400,-1.778,-3.150,-4.578,-5.906,-7.234,-8.648,-10.220,-11.699,-13.249,-14.787,-16.289,-17.819,-19.396,-21.121,-22.861,-24.511,-26.250,-27.946,-29.653,-31.334,-33.048,-34.845,-36.652,0
1198,2026-03-03 21:16:15,12,16.60,94.20,947.30,26.89,0,0.30,46.71,7.25,13.303,13.270,13.213,13.195,13.118,13.076,13.022,12.998,12.915,12.879,12.788,12.727,12.695,12.648,12.600,12.568,12.488,12.431,12.422,12.325,12.328,12.204,12.103,12.044,11.911,11.820,11.735,11.642,11.562,11.458,11.350,11.266,11.161,11.083,10.972,10.899,10.815,10.716,10.578,10.364,10.180,10.031,9.836,9.666,9.519,9.360,9.175,9.009,8.853,8.687,8.544,7.813,7.106,6.501,5.917,5.404,4.930,4.474,4.077,3.702,3.325,2.981,2.664,2.399,2.160,1.916,1.633,1.404,1.199,1.020,0.869,0.737,0.623,0.520,0.431,0.361,0.298,0.247,0.203,0.168,0.137,0.112,0.091,0
1199,2026-03-03 21:16:15,13,16.60,94.20,947.30,26.89,0,0.30,46.71,7.25,94.200,94.356,94.231,94.139,94.003,93.887,93.661,93.584,93.341,93.319,93.032,92.821,92.673,92.630,92.364,92.309,92.100,91.801,91.799,91.583,91.535,91.249,90.967,90.840,90.709,90.550,90.476,90.360,90.175,90.175,89.839,89.792,89.725,89.485,89.557,89.461,89.362,89.010,88.983,88.464,88.304,87.876,87.609,87.491,87.095,86.904,86.467,86.179,85.932,85.545,85.348,83.743,82.097,80.854,79.217,79.199,79.041,78.908,78.725,78.802,78.961,79.014,79.265,79.583,79.975,79.842,77.739,75.856,74.108,72.168,70.191,68.319,66.677,65.270,63.688,62.263,60.846,59.420,57.953,56.605,55.215,54.174,53.206,0
1200,2026-03-03 21:16:15,14,16.60,94.20,947.30,26.89,0,0.30,46.71,7.25,0.825,0.800,0.815,0.828,0.843,0.858,0.888,0.898,0.928,0.929,0.965,0.992,1.011,1.014,1.050,1.055,1.079,1.119,1.118,1.141,1.149,1.179,1.211,1.224,1.229,1.243,1.245,1.251,1.269,1.258,1.293,1.290,1.288,1.312,1.289,1.294,1.297,1.333,1.319,1.361,1.358,1.394,1.401,1.392,1.420,1.420,1.446,1.455,1.459,1.478,1.476,1.526,1.559,1.548,1.561,1.426,1.313,1.201,1.106,1.000,0.889,0.794,0.699,0.617,0.542,0.485,0.469,0.448,0.420,0.394,0.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1201,2026-03-03 21:16:30,11,16.50,94.00,947.00,24.30,0,0.30,47.66,6.86,16.500,16.437,16.396,16.393,16.324,16.297,16.266,16.257,16.198,16.159,16.093,16.058,16.047,15.998,15.986,15.956,15.893,15.872,15.864,15.781,15.795,15.686,15.607,15.553,15.400,15.300,15.190,15.081,15.000,14.852,14.757,14.642,14.499,14.424,14.250,14.157,14.051,13.962,13.756,13.514,13.256,13.092,12.826,12.566,12.389,12.153,11.914,11.673,11.439,11.210,10.982,9.860,8.678,7.529,6.393,5.013,3.655,2.239,0.904,-0.456,-1.836,-3.208,-4.639,-5.970,-7.300,-8.715,-10.288,-11.771,-13.325,-14.862,-16.368,-17.898,-19.478,-21.202,-22.938,-24.585,-26.326,-28.023,-29.725,-31.404,-33.120,-34.911,-36.719,0
1202,2026-03-03 21:16:30,12,16.50,94.00,947.00,24.30,0,0.30,47.66,6.86,13.195,13.154,13.106,13.094,13.022,12.990,12.934,12.922,12.846,12.813,12.726,12.674,12.650,12.608,12.567,12.540,12.466,12.412,12.408,12.319,12.327,12.213,12.124,12.071,11.947,11.861,11.779,11.692,11.618,11.523,11.420,11.340,11.241,11.164,11.062,10.996,10.920,10.825,10.690,10.472,10.292,10.140,9.946,9.773,9.625,9.464,9.281,9.113,8.955,8.789,8.644,7.905,7.189,6.573,5.983,5.466,4.989,4.532,4.133,3.754,3.374,3.027,2.707,2.440,2.198,1.951,1.664,1.431,1.222,1.040,0.886,0.752,0.636,0.531,0.441,0.368,0.304,0.252,0.208,0.171,0.140,0.114,0.093,0
1203,2026-03-03 21:16:30,13,16.50,94.00,947.00,24.30,0,0.30,47.66,6.86,94.000,94.065,93.953,93.886,93.754,93.672,93.451,93.413,93.192,93.171,92.904,92.726,92.612,92.575,92.343,92.309,92.115,91.832,91.851,91.647,91.637,91.382,91.156,91.052,90.957,90.855,90.831,90.759,90.635,90.701,90.414,90.416,90.414,90.209,90.338,90.309,90.268,89.974,89.994,89.479,89.349,88.923,88.674,88.553,88.174,87.978,87.574,87.296,87.044,86.667,86.471,84.891,83.253,81.965,80.335,80.361,80.271,80.209,80.102,80.260,80.492,80.620,80.979,81.369,81.849,81.771,79.673,77.791,76.048,74.051,72.077,70.208,68.562,67.121,65.515,64.007,62.556,61.130,59.584,58.183,56.756,55.611,54.529,0
1204,2026-03-03 21:16:30,14,16.50,94.00,947.00,24.30,0,0.30,47.66,6.86,0.849,0.836,0.850,0.859,0.874,0.884,0.913,0.918,0.945,0.946,0.979,1.002,1.017,1.019,1.050,1.053,1.075,1.112,1.109,1.131,1.133,1.160,1.185,1.195,1.197,1.203,1.198,1.199,1.210,1.190,1.220,1.211,1.201,1.221,1.192,1.189,1.186,1.215,1.197,1.240,1.236,1.272,1.279,1.272,1.300,1.302,1.326,1.335,1.342,1.361,1.361,1.416,1.455,1.455,1.473,1.343,1.232,1.123,1.031,0.927,0.821,0.730,0.638,0.560,0.489,0.436,0.425,0.409,0.386,0.365,0.344,0.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1205,2026-03-03 21:16:45,11,16.50,94.00,946.80,13.80,0,1.37,47.38,7.04,16.500,16.428,16.378,16.371,16.296,16.265,16.234,16.218,16.153,16.111,16.042,16.001,15.984,15.931,15.915,15.880,15.814,15.790,15.777,15.687,15.698,15.583,15.495,15.437,15.278,15.182,15.077,14.971,14.892,14.744,14.653,14.541,14.401,14.332,14.158,14.067,13.961,13.876,13.674,13.437,13.178,13.018,12.751,12.495,12.321,12.088,11.848,11.612,11.379,11.150,10.923,9.812,8.643,7.505,6.375,4.999,3.646,2.228,0.897,-0.462,-1.840,-3.211,-4.640,-5.968,-7.297,-8.712,-10.284,-11.764,-13.315,-14.855,-16.356,-17.886,-19.465,-21.188,-22.926,-24.575,-26.313,-28.008,-29.714,-31.393,-33.106,-34.901,-36.707,0
1206,2026-03-03 21:16:45,12,16.50,94.00,946.80,13.80,0,1.37,47.38,7.04,13.195,13.149,13.089,13.079,12.992,12.960,12.896,12.884,12.800,12.762,12.663,12.609,12.579,12.529,12.484,12.453,12.371,12.305,12.299,12.196,12.208,12.075,11.979,11.908,11.784,11.705,11.621,11.538,11.464,11.376,11.266,11.194,11.099,11.017,10.920,10.858,10.782,10.685,10.556,10.338,10.161,10.009,9.818,9.654,9.505,9.345,9.166,9.003,8.842,8.681,8.537,7.810,7.109,6.501,5.921,5.411,4.943,4.491,4.100,3.727,3.351,3.009,2.694,2.429,2.189,1.943,1.655,1.422,1.214,1.031,0.877,0.743,0.628,0.524,0.435,0.363,0.300,0.249,0.205,0.169,0.138,0.113,0.092,0
1207,2026-03-03 21:16:45,13,16.50,94.00,946.80,13.80,0,1.37,47.38,7.04,94.000,94.078,93.932,93.899,93.698,93.641,93.351,93.358,93.109,93.068,92.731,92.565,92.441,92.372,92.125,92.091,91.853,91.493,91.524,91.256,91.282,90.918,90.683,90.461,90.382,90.301,90.232,90.163,90.021,90.141,89.763,89.799,89.805,89.521,89.679,89.667,89.623,89.285,89.309,88.747,88.639,88.185,87.943,87.858,87.442,87.231,86.849,86.573,86.275,85.932,85.717,84.122,82.504,81.188,79.593,79.620,79.576,79.533,79.497,79.709,79.975,80.143,80.565,80.998,81.496,81.433,79.235,77.296,75.438,73.337,71.265,69.311,67.627,66.183,64.591,63.074,61.638,60.235,58.705,57.309,55.934,54.882,53.896,0
1208,2026-03-03 21:16:45,14,16.50,94.00,946.80,13.80,0,1.37,47.38,7.04,0.849,0.834,0.852,0.856,0.880,0.887,0.925,0.924,0.954,0.958,1.000,1.020,1.036,1.042,1.075,1.078,1.105,1.153,1.148,1.177,1.175,1.215,1.240,1.265,1.263,1.267,1.268,1.268,1.280,1.253,1.294,1.281,1.269,1.299,1.266,1.260,1.258,1.292,1.273,1.320,1.312,1.351,1.356,1.344,1.375,1.377,1.397,1.406,1.416,1.431,1.432,1.483,1.517,1.515,1.526,1.392,1.275,1.161,1.062,0.952,0.842,0.748,0.652,0.571,0.498,0.444,0.435,0.419,0.396,0.375,0.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
1209,2026-03-03 21:17:00,11,16.30,94.00,947.10,14.80,0,0.94,47.48,7.45,16.300,16.240,16.208,16.208,16.142,16.121,16.088,16.088,16.033,15.999,15.933,15.903,15.896,15.852,15.844,15.816,15.759,15.738,15.734,15.659,15.672,15.572,15.499,15.450,15.303,15.205,15.093,14.989,14.909,14.763,14.672,14.557,14.416,14.341,14.175,14.081,13.980,13.890,13.685,13.442,13.184,13.019,12.756,12.496,12.317,12.082,11.841,11.601,11.366,11.138,10.910,9.786,8.602,7.452,6.317,4.937,3.574,2.160,0.822,-0.537,-1.920,-3.288,-4.722,-6.054,-7.386,-8.801,-10.373,-11.858,-13.416,-14.951,-16.461,-17.988,-19.573,-21.295,-23.025,-24.670,-26.411,-28.108,-29.808,-31.483,-33.199,-34.985,-36.793,0
